gen_porosity,gen_radius,gen_orientation,porosity,tort,perm_x,perm_y,perm_z
0.652653839,0.1109183167,0.30496402622222224,0.652716577,0.7715028736800168,0.8454624443358159,0.8673996922867642,0.8623694673848721
0.392410531,0.40309629950000003,0.10022397465555556,0.390097618,0.9145738985070658,0.8018531441080623,0.9135556539825646,0.9117145029801538
0.542671494,0.4628132116,0.6750790494444445,0.540106475,0.7281159050837513,0.7908852955229062,0.813331376050391,0.8159718344384524
0.73818685,0.9920791408999999,0.21231983777777777,0.735456169,0.9767139755563907,0.6821401589321272,0.7439929270362161,0.726872665799463
0.587191563,0.2548491846,0.25170704855555553,0.587236226,0.8912049062526942,0.8078316974696746,0.8618745328462583,0.8569247976214508
0.582109096,0.20388243450000001,0.44510664344444445,0.581365108,0.8031227739293928,0.8143588471578084,0.8486991370521388,0.8486991370521388
0.701548536,0.9721957009000001,0.7482288007777778,0.700646639,0.8467580499695906,0.7016219207783714,0.7186594607973297,0.7237990133163936
0.633539858,0.6869000491999999,0.19437888011111112,0.632941127,0.9614974120705833,0.7183127145516092,0.7904656799830604,0.7890431429477043
0.722758168,0.7962326008,0.33421291733333336,0.722487569,0.9543637776488646,0.6955315755893959,0.744627422087657,0.7501725461409051
0.69067532,0.1698464074,0.38446422644444445,0.690697193,0.7636711965124474,0.8370636802721283,0.85324019171197,0.8523437434634868
0.823395078,0.9655505508,0.12634464011111113,0.820058525,0.9920886446601219,0.6449109426047499,0.7057800157279165,0.6946050016216253
0.639070649,0.22193275529999998,0.8195361168888889,0.639770925,0.7278344688571229,0.809270891953327,0.8189331104243467,0.8245704153991219
0.890621773,0.5302300941,0.4432904557777778,0.892141283,0.9772191664676608,0.6718875683010932,0.6981580066085774,0.6959265744233962
0.507503458,0.4572009358,0.4302080103333334,0.508434892,0.802958220132618,0.7898474437077962,0.8366500594453758,0.8313200201197944
0.358798577,0.2640676111,0.18959836922222223,0.358543754,0.7332200693586445,0.8644384163008699,0.9311050829675367,0.9237990133163937
0.495455037,0.5753103484000001,0.628194483111111,0.498483837,0.6918600018878507,0.7915263467756795,0.8171516579130201,0.8163767776192654
0.374089835,0.6550704164,0.9438353546666666,0.381545007,0.46167274345954445,0.8269669185449617,0.8346662038028566,0.8445041026722929
0.838642862,0.4028426166,0.06017331242222222,0.837698698,0.9955663844859854,0.689979498457871,0.764061593413815,0.756841135325692
0.330482608,0.9696638851999999,0.6188237518888889,0.334473968,0.5678005333487818,0.8042324171680737,0.8365475709650473,0.8611476419789033
0.707086646,0.6272534422,0.2716997261111111,0.702893913,0.9594450944141273,0.7073889277090312,0.7621982422560626,0.7494058738401351
0.655931001,0.24672099529999997,0.7291546961111111,0.653639734,0.7682187149410186,0.8040986849882338,0.8185459589858302,0.8215537593583423
0.832536547,0.8822337049,0.8528176943333333,0.837785423,0.9129468096574354,0.6181639161980962,0.6697493538844514,0.6759375586199937
0.429315901,0.2893248167,0.9802041906666668,0.431120932,0.4194920807672534,0.8660933218825388,0.8667536561125563,0.8771593840259625
0.856952697,0.1345008446,0.6790124508888888,0.857046902,0.8406320743838805,0.8038661297985125,0.8164789045874485,0.8157215911739779
0.528574216,0.9828041661,0.8519948587777778,0.532725453,0.689074533975051,0.7428043156853713,0.7500691425829226,0.7685805525960707
0.790520999,0.3682005041,0.052539284622222224,0.789730191,0.9940080350738916,0.7215939160629545,0.8064244989277174,0.8062443305463273
0.492375109,0.9502518677999999,0.355339362,0.4864766,0.8366103255207692,0.7471272266548946,0.815227501274583,0.7994266552158721
0.874558712,0.7669620854,0.13840269500000002,0.879852653,0.9941209278917963,0.6327198318445931,0.6956101454217655,0.7439511176925462
0.511582565,0.7286400336,0.6573706783333333,0.514937699,0.7138695492446844,0.7692734771495634,0.7930797519362696,0.7962063432442351
0.407260334,0.853938071,0.3651731198888889,0.400480568,0.7745296818765562,0.7664139544628547,0.8437071817543259,0.8369597197817601
0.555144009,0.7896142141,0.895657028,0.552577734,0.6851444506831414,0.7643137253304819,0.7695755977913971,0.7814164266031447
0.360749243,0.2603193115,0.9700965298888888,0.360171318,0.3178532010699164,0.8849392245136635,0.887977632439029,0.8967331158649474
0.833718678,0.132715024,0.08060928354444445,0.83334744,0.9776564440953559,0.8000579639141753,0.8621209425502558,0.8702037819534783
0.398248813,0.44499032920000003,0.3930406277777778,0.397053421,0.7093310918357338,0.8200686663775988,0.8765013337575429,0.872696264717255
0.549674392,0.3651987604,0.7866430358888888,0.553075969,0.678432951877079,0.8077180820244931,0.8227356771557043,0.8295798332821808
0.913769463,0.40947959310000004,0.5898531632222223,0.914305747,0.9711430183667491,0.6727319430525895,0.6920604446248838,0.6894659068895258
0.941956559,0.6254465201999999,0.6129781684444444,0.942488849,0.9823097941143996,0.6308120603284484,0.6559087998510017,0.609111809325303
0.596597956,0.6657203658,0.05427997622222222,0.597435832,0.9853402273240405,0.717463593124747,0.8265293339114692,0.8143113443326155
0.836979848,0.9421380111,0.8818220568888888,0.83745116,0.9047822652064732,0.6748419102753485,0.6776629265519922,0.66719256748087
0.463393187,0.33534415809999996,0.2851694041111111,0.461349905,0.8212895006002017,0.8145975374252579,0.8780893402309787,0.8730911655943842
0.688291571,0.5264948471,0.6079584161111111,0.685378551,0.8640275229953819,0.738973344319182,0.7631554522591871,0.7615772433196139
0.886840644,0.8015814807,0.07070868165555555,0.87969774,0.9966718148054917,0.641198863828342,0.6887122079622592,0.689402343822371
0.647462667,0.5032663176,0.41478971566666667,0.640245259,0.8905888456691367,0.7454516070924029,0.7858541597064028,0.7812644421834848
0.683630886,0.1594203198,0.2515175307777778,0.683142304,0.8345581684564776,0.8376954063977201,0.8658108516863218,0.8618745328462583
0.325533149,0.650612505,0.6410955586666667,0.320827603,0.46579471904389536,0.8323634831559809,0.8696528974972039,0.8770763051584559
0.532168143,0.155518148,0.7939850021111111,0.532146573,0.30250404224807753,0.8907673828696908,0.8934139662157924,0.8830944627404729
0.351748509,0.9661263592999999,0.9510530567777777,0.353979886,0.4255704460418016,0.8158214290848377,0.8206535946647657,0.824502847187685
0.498548947,0.148836311,0.40589304922222225,0.498665571,0.44372848143998533,0.9066884185679308,0.8975627704952313,0.8947573860021285
0.514967553,0.8753676048000001,0.8065175858888889,0.511472046,0.6678585608926028,0.7638116382027214,0.7797869295053007,0.7760109678440075
0.802989693,0.7239331724,0.0013018390111111111,0.808413744,0.9986019183688088,0.6778753483812998,0.7428043156853713,0.7422869293389287
0.325973486,0.24679292949999998,0.5240654466666667,0.325410843,0.4203896880153306,0.8855997770910133,0.9153658037188055,0.914146551337985
0.579169916,0.44393179280000006,0.5580729173333333,0.583550394,0.8071023091991255,0.7734706660885309,0.8087962425451305,0.8058518628978389
0.504702467,0.5274663431,0.538595559,0.504178941,0.7416208414204614,0.7867561942030384,0.8189331104243467,0.8193820026016112
0.713719243,0.10048992539999999,0.32018254733333334,0.714039385,0.824372497032496,0.8312347388638497,0.8561091671936499,0.8516460478849425
0.525125648,0.8360386679999999,0.5578591023333334,0.530527115,0.7768796501753197,0.7480750351998174,0.7787957776691492,0.7779724151100539
0.328013282,0.3904010619,0.8183300792222222,0.32800436,0.3460178930087734,0.8773681301750534,0.8911021029613608,0.8984169022125623
0.871944863,0.46308419599999995,0.6459177725555556,0.870441675,0.9470107906017592,0.6946050016216253,0.7144465847530966,0.7014289002937437
0.870762818,0.9167721046,0.4364842907777778,0.873083532,0.9774099621622905,0.6420522761726571,0.6569247976214508,0.6611476419789033
0.693625417,0.2961472207,0.17407731744444443,0.693070769,0.955061147756558,0.7770405150876593,0.8388906328441146,0.8439703923439922
0.633753308,0.12127671470000001,0.06388707976666666,0.633861899,0.9319822321054424,0.8518189019234944,0.9062306546377363,0.9041499624786408
0.688593821,0.1811564091,0.05326418783333333,0.688633621,0.9591517047473233,0.8384502750708795,0.9079859172192263,0.9011417610927498
0.47044018,0.1371133282,0.6955215035555555,0.470177412,0.22253426288111378,0.9235914642881174,0.9200895275363717,0.9128335974724525
0.495566351,0.4529469379,0.997582741,0.49553436,0.5614489580059805,0.8143113443326155,0.8128761313654121,0.8262412423259596
0.496990664,0.8967928178,0.5303709692222222,0.498819232,0.769490579438095,0.7601536542716325,0.7967187984886546,0.7967187984886546
0.457349319,0.7238838491,0.8060112502222222,0.45897001,0.6261392819470405,0.782188551439799,0.8035698489991284,0.8085618042969414
0.662425823,0.5598053207,0.31307355800000003,0.66337961,0.9268424830319586,0.7316462756490154,0.7723351101352788,0.7787957776691492
0.667579563,0.5567349422000001,0.7459799142222222,0.664091706,0.8189780418866942,0.7423264016905915,0.7615772433196139,0.7702930531150934
0.608835961,0.48528226510000005,0.5566489573333334,0.609631538,0.8327396822352144,0.7670563603987705,0.7983129423156821,0.8029221046349757
0.490318685,0.1702148071,0.2721634848888889,0.490191996,0.5473317030230264,0.9060044584445804,0.9055572995107812,0.9036263864484267
0.341763189,0.6259752118999999,0.9326732838888888,0.341426551,0.40986279232331413,0.8414401399367909,0.8501351155758795,0.8539778867886472
0.936232445,0.5314425315,0.6301455003333333,0.909108758,0.965379393324446,0.6523437434634868,0.6782616798199449,0.6785657647730151
0.520810098,0.7845020452,0.6696161348888889,0.509420216,0.7170944878555161,0.7698809042983806,0.7937718876558509,0.7894425005269833
0.62178161,0.2880611429,0.43842961300000005,0.624309421,0.8422164059356138,0.8042324171680737,0.8402533768602842,0.8362422644580637
0.586502986,0.8289612313999999,0.7924350808888889,0.587270975,0.7624749508393321,0.7386236665728808,0.7544035246165658,0.7557532716406902
0.506877324,0.2922182958,0.8675206481111111,0.507406771,0.5671168941336516,0.8425514775988271,0.851133592640523,0.8575519621895729
0.637868041,0.6518557280999999,0.33329142022222225,0.632422686,0.9212726485794601,0.72781430864557,0.774174011577418,0.7767796757967892
0.675788679,0.9045357505,0.8759501252222222,0.698887587,0.8211652835792113,0.709092534673857,0.7152105595642334,0.7225754665176684
0.855056938,0.8154143535999999,0.2094349921111111,0.853476703,0.9876406803286186,0.6518189019234945,0.7098544987925758,0.6872023264821759
0.344263228,0.7651977803000001,0.2796786058888889,0.336559355,0.7399541935500227,0.8071936931539679,0.8865046309036316,0.8921999772586067
0.601945025,0.3292393969,0.5099061263333333,0.603674114,0.8220151789574558,0.7874986186109024,0.8204768720481846,0.8181639161980961
0.808266927,0.6659531085,0.7350762719999999,0.804896235,0.9018137395164941,0.6971449715360547,0.710902684410098,0.7111707693389596
0.767091827,0.8137869642,0.7825973314444444,0.76263088,0.8598105899864471,0.6922699965562399,0.7003896937321038,0.6998381920010378
0.680914287,0.42450070479999996,0.7346538060000001,0.677883148,0.8110795642165208,0.7569064182517953,0.7715659159090282,0.7753856095059904
0.324111369,0.5856631242,0.8469197764444445,0.324795663,0.3687426962696268,0.8606729925707068,0.8678184408220969,0.8783482358349636
0.527926654,0.9317540938000001,0.14873170366666666,0.544781327,0.957767250227899,0.7070365546115855,0.7900520591563079,0.7890431429477043
0.666073945,0.6112257913,0.7133925986666666,0.668841124,0.8339572855801519,0.7333333333333333,0.75226644375768,0.7567110094191906
0.494824417,0.7526571379,0.6848563623333332,0.49395597,0.6920823754673912,0.7713498479998395,0.7975049001372917,0.7985873800620041
0.6330172,0.8386158066,0.6428143275555556,0.634406149,0.8486922261731344,0.7210205712788267,0.7496591822403286,0.750589893409881
0.737753501,0.1186567081,0.25801393333333333,0.736897647,0.8723731270510998,0.825185731802247,0.8563109308356626,0.8523437434634868
0.403475927,0.1569304669,0.20619267555555554,0.403035283,0.4008105625674889,0.9698809042983806,0.945850353546642,0.9244307394419855
0.332810486,0.8488759521,0.32269720744444447,0.344373465,0.7691564799563232,0.7894425005269833,0.8641715668039585,0.8555121776834549
0.519580327,0.5606251198,0.1910073702222222,0.524709761,0.9291900889741788,0.7551934761376188,0.8351495700455192,0.8271882161736088
0.370241452,0.3261172969,0.45583831599999997,0.374179125,0.6135918175258389,0.8498097979346738,0.896979525568945,0.8925517794661773
0.416286826,0.2479116255,0.2753032653333333,0.416880667,0.7400543118606941,0.8513034052414484,0.9039393945289854,0.8985907944197309
0.537487231,0.7018228275,0.4309525894444444,0.540389121,0.8426391650095719,0.7458057762238096,0.7846367385747818,0.7994266552158721
0.442200077,0.1363655892,0.773532907,0.441956103,0.15358303536633608,0.9223764762810376,0.8282439099862805,0.9324775183529884
0.789122511,0.3961420737,0.9675054105555555,0.787035882,0.8435744131756632,0.7517149420266142,0.7534599636251074,0.7600806328824591
0.36947173,0.8005325069,0.35853614144444446,0.369998038,0.7311783480589654,0.7924037765128775,0.8526989990304912,0.8514742196924218
0.783992107,0.2531442184,0.7294616016666667,0.783600986,0.8693936263052722,0.7701894645771854,0.7839633834478267,0.7874986186109024
0.688866186,0.4265186525,0.4644504334444445,0.688325524,0.8979464661126462,0.7447989957184016,0.782188551439799,0.7802223206492312
0.395953125,0.6189320686,0.3886562393333333,0.403557241,0.7495264858930105,0.7962063432442351,0.8557098096143709,0.8496484996597796
0.419622634,0.5649157542000001,0.26169784088888887,0.420610607,0.8287564361328424,0.7908852955229062,0.8676382350611332,0.8611476419789033
0.719296882,0.6738865283,0.8019726295555556,0.719850898,0.8580239948332129,0.7233853924896413,0.7370674083284151,0.7392206560830759
0.331608204,0.3470676291,0.9790705268888888,0.333708942,0.3046158290667503,0.8813121791906565,0.8849936985945687,0.8949105766529472
0.46159813,0.7368648519,0.6769923926666667,0.458775699,0.6630982410579802,0.7800764615726863,0.8041989261690125,0.8106177843592128
0.652565536,0.407276467,0.10977831521111112,0.65090692,0.9780124531264548,0.7385195815040656,0.8220455412955925,0.8130119547519226
0.547917498,0.2769170666,0.246256754,0.547440767,0.8739931379460085,0.8163767776192654,0.8712700645888317,0.8673700121555539
0.899451311,0.4355877878,0.11927786099999999,0.90228343,0.9951701853222339,0.6701058022814266,0.714749759936478,0.7169658221457234
0.901481967,0.7263210346,0.3040914661111111,0.898584843,0.9858169519448571,0.6449109426047499,0.6530586678229383,0.66443841630087
0.668387451,0.6824442878,0.10621558865555555,0.669412613,0.9835278770816915,0.7068039994218641,0.7874986186109024,0.7856770767968201
0.646756075,0.2941548806,0.6060186315555556,0.647217274,0.8005457115175714,0.8023198865982726,0.8247740713299793,0.8260270393849853
0.309659016,0.7530580576,0.7321473743333333,0.305105567,0.4079806410150462,0.8409595817601124,0.8599752969921625,0.8660933218825388
0.935634521,0.4163289077,0.68173819,0.933623791,0.9743445350226628,0.6663785750811572,0.67670537241354,0.6789614834450488
0.672468788,0.6478822178,0.3641293021111111,0.674012482,0.9262196593386692,0.71763143687283,0.7628328532062895,0.7618860778794209
0.814642048,0.3184490868,0.4022741831111111,0.814362288,0.9535074305999749,0.7292868106430925,0.7643982595962576,0.761347760225546
0.665012284,0.5981347473999999,0.27027473422222226,0.665972948,0.9456255216324515,0.728541199512925,0.7860323323638245,0.7829818329931129
0.870267907,0.24488453140000002,0.12575827066666667,0.871106267,0.9894291174068662,0.7271052209891843,0.7894425005269833,0.7834684489092129
0.679727289,0.6599260121999999,0.30176462188888886,0.678831875,0.9384264870628228,0.7184855685901611,0.7659636659862258,0.7664139544628547
0.760752387,0.6675963098000001,0.44924905077777777,0.758207679,0.9358511411292,0.6996566681120062,0.7377001032504288,0.7330452417478238
0.396546743,0.6901473832,0.2533604132222222,0.399167001,0.8397330833154598,0.7882605827296213,0.8679694738482601,0.8592940193133833
0.57849298,0.266927994,0.031270879155555556,0.578460276,0.9824506713065297,0.8047736098495525,0.9210205712788267,0.914146551337985
0.751028543,0.2859528322,0.6671206623333333,0.752146006,0.8617779594444017,0.7770405150876593,0.7952078661795916,0.7975049001372917
0.368002834,0.7189013288,0.8864771180000001,0.369819105,0.4536738900871454,0.825047860277622,0.828475226519968,0.8456019769695388
0.585743405,0.1794064002,0.6341177432222221,0.586542666,0.4608530409789542,0.8636451347475561,0.8696850139347292,0.8658108516863218
0.408031396,0.4064279641,0.9190684415555554,0.411161125,0.4902592733323514,0.834762233627077,0.8397919652549455,0.8561091671936499
0.629536109,0.5693548102,0.2992686601111111,0.629866719,0.9270337484225825,0.7393272969603955,0.7937718876558509,0.7863920011562716
0.832373312,0.5171819743,0.035123512277777776,0.830804825,0.9969876576237985,0.6818452195518053,0.7647388866481564,0.7709224901972829
0.358569378,0.5752946602,0.09614669567777777,0.359051645,0.9010765694311247,0.7969784680808895,0.9193656656971579,0.9066884185679308
0.820044688,0.27515997259999997,0.40039592155555553,0.819380045,0.9457307511757871,0.7514972495314295,0.7865735250453033,0.7848075530257551
0.66733213,0.2349049088,0.5662639065555556,0.668384016,0.8276569509029701,0.7957028007182054,0.8206535946647657,0.8217372000910608
0.683076013,0.8103428419,0.6565152148888889,0.681820333,0.8685440173222418,0.7025068001400696,0.7300521318219879,0.7424848314454684
0.428765427,0.6081957575,0.11729348011111111,0.42751509,0.9351937671639736,0.7587967935525272,0.8939290261982333,0.8710671224112505
0.583476866,0.7275779500999999,0.0967899055,0.583759367,0.976569824273682,0.7114413597707508,0.8173618437033272,0.8173091540337171
0.492337445,0.2063087674,0.4189833603333334,0.492692769,0.7385565581940895,0.8364454439968642,0.8748035365580542,0.8712700645888317
0.324412489,0.9931692413000001,0.12414083777777776,0.316543758,0.8672523834870707,0.7761376768666364,0.8952971373412068,0.8711346118717868
0.319945146,0.4990712848,0.5146567358888889,0.324185967,0.5164020184901078,0.8539778867886472,0.9012371580998463,0.8962464999488475
0.59451825,0.6583371117000001,0.3822182291111111,0.593815029,0.883122008757022,0.7426042252866604,0.7969784680808895,0.7869400231727178
0.78416165,0.6087724039,0.28860021655555557,0.781121671,0.9696519552797992,0.688650276461725,0.7297947704344386,0.7316462756490154
0.662242014,0.1183062189,0.7470606031111111,0.66266644,0.5456312461494973,0.8454624443358159,0.8504641300875804,0.8486991370521388
0.55032384,0.3655019215,0.7334406565555556,0.548716724,0.6858072728724219,0.8084065601423692,0.8251167139734733,0.829101260973706
0.409247318,0.5600875491,0.3092441518888889,0.412171245,0.7844768825304147,0.8045355923514551,0.8698138371303938,0.8652540467286708
0.844869858,0.18271238839999998,0.38447175855555554,0.844738424,0.90305263369941,0.8011216618641458,0.828786551728867,0.825185731802247
0.689383668,0.13539082819999998,0.8269858634444445,0.688879073,0.5615836342201104,0.8385597382086779,0.8445041026722929,0.8446390817767206
0.808764632,0.8631586826,0.3788224898888889,0.812976599,0.9613247516513637,0.6595193353568087,0.6993864985112598,0.7047910137314141
0.851530968,0.5628360402,0.019117206777777777,0.849613488,0.9979582353320882,0.683557720070828,0.7573675673820942,0.7566461651245376
0.692055934,0.888609125,0.05111846265555556,0.688343704,0.9916422644660416,0.6836096536550847,0.8016072575732138,0.7665960491854833
0.807689401,0.8501516598000001,0.10736133893333333,0.807192683,0.9926746369307407,0.6633854651553212,0.7319207133953375,0.721401536847122
0.700228969,0.8138113697,0.030521182644444443,0.698668182,0.9940300355260668,0.6626201439764259,0.7795002641391192,0.7829818329931129
0.313757374,0.8493502380000001,0.17438844744444443,0.307806015,0.8332794659822549,0.7873112201219805,0.9321977773800812,0.8964077982237417
0.787801997,0.2601204386,0.1738523607777778,0.787348568,0.9730741006193554,0.7547654413973258,0.8129213350677408,0.8075297081299362
0.414427387,0.2734499042,0.985614502,0.415272772,0.39503410807841344,0.8707320149034222,0.8707320149034222,0.8813602339161449
0.598034234,0.5777226333,0.6855368381111111,0.600616813,0.7641674036558198,0.7647388866481564,0.7842981035394967,0.7818772262309001
0.63352976,0.42054761669999996,0.07556769163333334,0.636987746,0.9830952118451916,0.7378012785384535,0.8372727278623188,0.8283208103381559
0.614613579,0.17617462020000002,0.5611263173333334,0.614337862,0.5469102543904537,0.8569247976214508,0.8590704431795442,0.8628730099109018
0.848850766,0.8677566181999999,0.8320331633333333,0.855092406,0.9310618692371815,0.6586284045862766,0.6834024759162559,0.6777052864212312
0.413629032,0.4548020882,0.5692996295555556,0.415036201,0.6402095404801657,0.8235730849184619,0.8604385543225176,0.857132346649727
0.309512669,0.6771575891,0.775706178,0.305405796,0.4119339738896466,0.8486991370521388,0.8678485844640288,0.8735281997860387
0.851696647,0.2938676135,0.9633366363333332,0.850713015,0.8943911490522409,0.7534019997109321,0.7564524990816437,0.7649107148406771
0.782738475,0.7984114332,0.22297428444444445,0.780753374,0.9796739511658928,0.6719569999062142,0.7376328489450191,0.7287876092169225
0.596853398,0.6349269061,0.2607231672222222,0.592222452,0.9338626054436291,0.7354656190670905,0.7997119084144905,0.7962063432442351
0.570983965,0.2505393684,0.8939529371111111,0.569802105,0.629722821983532,0.828475226519968,0.83326271585215,0.8415615361962325
0.375874182,0.47689429800000005,0.08043048863333334,0.373696625,0.9198487010412219,0.8063162634167699,0.9303118014142229,0.92596068598005
0.520141436,0.12159403529999999,0.346288241,0.520612538,0.5397177073456725,0.8903051820433938,0.8896574376792412,0.8915773088416638
0.765290067,0.2793672161,0.154446024,0.765506446,0.9719277278507036,0.7583811936109554,0.8194953215934709,0.8153256470141932
0.350105513,0.7986601347,0.9510649025555556,0.343551755,0.40985306389365034,0.8324521599954707,0.8305613837368946,0.851133592640523
0.433867668,0.3125780964,0.09959577897777779,0.433581293,0.9279042022199888,0.8072308361551623,0.9105051546118529,0.9028078735510672
0.67295455,0.1706714922,0.5408650466666667,0.672678292,0.6500744992852038,0.8421762719315987,0.8577640727753189,0.8513034052414484
0.490990511,0.7700656838,0.5361190638888889,0.487509549,0.7606549759326521,0.7701894645771854,0.8052903332395475,0.8049448283583505
0.726222383,0.9036411706,0.8858768925555555,0.729095101,0.8403419539983554,0.6903707607021441,0.6929796635905927,0.7144465847530966
0.822319426,0.16057037629999998,0.4494232761111111,0.822180212,0.8644453795207745,0.8086397396480649,0.8311497080671668,0.8278624424725527
0.528288777,0.524466385,0.1535737348888889,0.528808236,0.9443459364146062,0.7572350592997268,0.8357404674009394,0.8308961038285646
0.360736245,0.19536201820000001,0.027419418933333335,0.36052978,0.6359730831540893,0.9924037765128776,0.9771718212785195,0.9775693510767647
0.810163367,0.5489441168,0.12409578922222222,0.803611219,0.9891481731015357,0.6855441517800317,0.7538689931488426,0.748511886218472
0.555722423,0.375903619,0.21046621922222222,0.556295574,0.9187965318933373,0.7858541597064028,0.8537916934430358,0.8446390817767206
0.549619999,0.2638670875,0.7117306346666666,0.550933659,0.6698982284783181,0.8289434787550988,0.8450478363134871,0.8482358797217837
0.467246877,0.3188104301,0.551323345,0.46768105,0.6908970422173922,0.8226089681330754,0.8573413942399175,0.8567187258229746
0.778648757,0.7970311868,0.9412140131111111,0.772350788,0.8633031220779861,0.698853606803335,0.7134097949060195,0.719725334489605
0.62994059,0.8792860648999999,0.21858865333333333,0.629859924,0.9559548432781054,0.6996566681120062,0.7769098017032907,0.7629131666155141
0.7188123,0.5903296752,0.2749513882222222,0.712899327,0.9557690709039875,0.7184855685901611,0.7767796757967892,0.767903824766513
0.438571267,0.7642297902,0.300804,0.43746537,0.8463256779999215,0.7688754919763927,0.845742185308723,0.826312996923926
0.882210817,0.455974023,0.436382395,0.884098113,0.9723586951959898,0.6863899655440133,0.7092181442654938,0.7115776092714167
0.927865063,0.569256327,0.3717483083333333,0.926051617,0.9866604367348033,0.6390017768019455,0.6747652136332528,0.6702365156657951
0.506051015,0.6478334359,0.34375635344444444,0.497675776,0.8530096369667928,0.7668713567951191,0.826169665119022,0.8195521478442162
0.862609202,0.7561284317,0.06006354347777778,0.857378304,0.9964310430757738,0.6579777487669995,0.7334784612836184,0.6771593840259625
0.50168441,0.8183111835,0.930599606888889,0.498195052,0.656935307460633,0.7672425537443818,0.7755096052649321,0.78363248881239
0.316421565,0.6268483591,0.9538955791111111,0.311399341,0.35994762469783176,0.8525208263730695,0.8567187258229746,0.8765420266180155
0.331976853,0.8954047031,0.7425401593333334,0.330004096,0.4722252029601728,0.813331376050391,0.8420522761726571,0.857132346649727
0.420007445,0.1150090096,0.8305166232222222,0.420262694,0.11160755144541323,0.9474083256149722,0.966871356795119,0.9410892376564255
0.344871672,0.3194636645,0.5269469996666666,0.344077528,0.515740936338356,0.8626201439764258,0.9020118656014557,0.9019138859294041
0.467359025,0.7644295664,0.2989758597777778,0.469941437,0.8578881165601465,0.7661429418869445,0.829101260973706,0.8176267400201213
0.893828126,0.3140021487,0.15243995022222223,0.893849909,0.9921055699378233,0.6913726933931521,0.7464361922901058,0.7404899310748466
0.597602183,0.5271836384,0.8534783212222223,0.596222341,0.7228443075751277,0.7689744765701055,0.7786569142592631,0.7818772262309001
0.384637663,0.6053878323,0.5970784707777778,0.377832651,0.6010661940555311,0.8136079988437284,0.8561091671936499,0.851133592640523
0.826429583,0.2104542649,0.6002822834444445,0.827818751,0.9176513515317766,0.7537515367384235,0.7740555943756978,0.7753856095059904
0.315881219,0.5843462026,0.9172668191111111,0.31226635,0.32640570560097987,0.8652540467286708,0.8660933218825388,0.88169886895143
0.856940178,0.1919331696,0.7098601184444444,0.856802285,0.834359184208011,0.8046033979221651,0.8157215911739779,0.8152765325571903
0.478291632,0.37019522920000003,0.4449624704444444,0.477950633,0.7460727240998021,0.8166842456287292,0.8588485802896157,0.8597464186029362
0.760918877,0.3723406688,0.6858335398888888,0.758624911,0.8793422747007282,0.7509600733534546,0.7700862453396613,0.7721132472453504
